TRACTCE10,BLOCKCE10,GEOID10,CTBLOCK,PLACE,CITY,TotalPop,Hispanic,White,Black,AmerIndian,Asian,Hawaii_Pac,Other,TwoPlus,TotUnits,OccUnits,VacUnits,ORIG_FID,POINT_X,POINT_Y
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8525579,32.85585278
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8151517,32.85608159
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8503297,32.83160382
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8568392,32.78805349
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8577854,32.79222081
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9312236,32.82929648
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9291762,32.83381038
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.943966,32.86827525
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2408669,32.80300824
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.246662,32.80273185
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2402186,32.80093105
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2553942,32.79298811
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1913695,32.70956357
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1874215,32.74350274
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9621406,32.82802422
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.961801,32.82315101
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9617922,32.81660977
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.960356,32.80318539
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9615875,32.80225092
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9633547,32.8029876
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0652196,32.69029908
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1131645,32.93038819
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1114993,32.93608131
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.094152,32.89590511
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9528668,32.8885319
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9270527,32.86323763
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9375157,32.86996062
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9334419,32.8598086
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8992773,32.83980756
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.899742,32.83871969
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8972762,32.84022063
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8937833,32.83879162
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1078118,32.58627247
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1236532,32.7428788
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1191087,32.74300543
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1225839,32.74149648
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1215857,32.76830023
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.101559,32.66943369
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0833188,32.75837561
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0952228,32.75047879
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0919322,32.75552237
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0996201,32.74306254
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0981058,32.68166028
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0765508,32.73016502
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.220272,32.72930311
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9627632,32.62617137
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1465844,32.72294467
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1018698,32.73247024
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0414743,32.72288445
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0549763,33.00684998
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0615257,32.99479182
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0642015,32.99223046
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0728561,32.94888938
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.06147,32.77870386
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1970514,32.9612141
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1303819,32.55560269
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1028557,32.56782462
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.118912,32.58775259
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1400094,33.2264837
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1327342,33.25130865
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1111349,33.22721935
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0428409,33.29043783
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0249421,33.28816909
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9503316,33.26849576
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9828933,33.18697759
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9490192,33.21059595
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1044909,33.22545209
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.1326918,32.88997124
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.3319397,32.83159907
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.3860682,33.30847572
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.4077714,33.26892709
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.4028517,33.35842404
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.5376725,33.34151375
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.1683405,33.14889622
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.1576656,33.13752738
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2095097,33.30451395
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.158457,33.3301087
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1587384,33.33304566
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1505389,33.36541434
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1438141,33.38455953
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1736497,33.3656117
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1906813,33.32992782
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1821345,33.33914988
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.7213745,32.66478166
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.7482594,32.75635875
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8465786,32.70168176
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8885122,32.7156499
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8881722,32.71312453
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8902569,32.76091006
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8896681,32.76253726
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.7059728,32.61202718
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.667085,32.88590186
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.6222055,32.88835278
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.6400394,32.8669507
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.7445341,32.96681834
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.5281922,32.97941959
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.5314809,32.83999114
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.5341247,32.82698442
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.3219652,32.77105341
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.3195623,32.8042713
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.3348177,32.75831488
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.3286229,32.76026093
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.3286423,32.6688517
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.3212152,32.67971068
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0917087,33.12640793
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.118639,33.12844747
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1044269,33.12570985
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1031674,33.12616103
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1000253,33.12713232
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0928455,33.13010489
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1249177,33.11905162
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1237477,33.1257168
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1814482,33.1742862
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2157796,33.18199185
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2771188,33.21712491
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2742269,33.22337803
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2779677,33.22150111
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2862099,33.21981992
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2871816,33.21926885
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2874796,33.21833899
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.249709,33.16462409
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2376547,33.18357835
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.24565,33.18829168
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2522004,33.19486329
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2622217,33.19066265
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1155406,33.1455272
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1104523,33.14778125
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1119975,33.15635837
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1418507,33.17431168
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1420585,33.17933082
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1533703,33.18296073
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.3228298,33.20669647
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2871052,33.20951794
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.3038272,33.21906717
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.3074139,33.22095105
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.3254504,33.21555052
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2691038,33.17019779
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.262095,33.1747686
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2651924,33.1774786
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.3123435,33.10961488
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.3108872,33.11813555
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.3076838,33.11713776
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0749282,33.10849413
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.260112,33.08279556
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2575195,33.09488743
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2902056,33.14775548
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2142591,33.20174392
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0812079,33.12273446
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0791994,33.12496377
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0346192,33.15161545
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0419321,33.15090207
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0450226,33.14101031
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0363633,33.15474792
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2806746,33.14551096
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2273557,33.23178979
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1928362,33.20140351
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2104294,33.18845753
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2096609,33.1689493
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2580635,33.16058068
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0990085,33.13322506
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2742177,33.19782953
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2957518,33.25510226
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.6182807,33.2837077
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.524866,33.22712894
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.6712793,33.25592222
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.700894,33.27826397
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.7372062,33.28324856
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.6069956,33.26958367
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8525234,33.40955157
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0206215,33.33662494
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9904989,33.32409566
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0130331,33.34514821
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0029644,33.3421008
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0418779,33.41342457
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9722071,33.30237743
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9788662,33.31845138
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.409965,33.34551302
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.4114705,33.354961
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.570155,33.38607112
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.3003334,33.36877532
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2900056,33.37399152
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2740378,33.38308362
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2657519,33.39155192
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.2836396,33.38699026
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.398083,33.43712702
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.389475,33.20813674
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9585147,32.96147764
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.8024929,33.08462283
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9176318,32.93251454
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.839919,33.07906103
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.9608655,32.79999495
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-116.969082,32.7969699
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1285016,32.57756196
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1262558,32.57918438
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1284907,32.57973805
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.120881,32.57194531
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1199106,32.57562001
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0843558,32.5627062
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0867489,32.56850966
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0830998,32.56240132
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.0949268,32.57066869
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1623713,32.76271253
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1146834,32.74692563
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.119716,32.76814552
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1253403,32.76807954
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1237081,32.74918175
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1255106,32.74941553
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.125271,32.74469476
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1274251,32.7465048
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1252842,32.74760412
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1332148,32.74371065
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1338622,32.74485744
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1366517,32.75311965
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1533185,32.71417742
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1285163,32.72990453
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1264923,32.7312202
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1246069,32.73473749
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1236261,32.73468985
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1204166,32.73811177
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1240759,32.72286681
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.124065,32.72779276
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1247202,32.73224633
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.123791,32.73327973
9106,1059,6.07E+13,85025000,66000,14,136,95,34,1,3,0,0,0,3,36,36,0,13645,-117.1193199,32.73808929
